title,creation_date,medium,department,item_width,item_height,item_depth,classification,full_name,nationality,img_url,value
(Hotel Webster Hall: Coffee Shop Interior),no date,gelatin silver print,Photography,10.0,8.125,0.0,photographs,Jack M. Judge,American,https://cmoa-collection-images.s3.amazonaws.com/thing/111229/1025060.jpg,1
(War Activities: Men Enlisting in the Navy),c. 1942,gelatin silver print,Photography,10.0,8.125,0.0,photographs,James J. Klingensmith,American,https://cmoa-collection-images.s3.amazonaws.com/thing/12653/1025061.jpg,1
(Allegheny County Sesquicentennial Celebration: Downtown Welcome Sign),1938,gelatin silver print,Photography,9.5,7.625,0.0,photographs,Rembrandt Studios,American,https://cmoa-collection-images.s3.amazonaws.com/thing/13422/1025062.jpg,1
(Event: Bigelow Boulevard Street Dance),,gelatin silver print,Photography,12.438,7.75,0.0,photographs,unknown American,American,https://cmoa-collection-images.s3.amazonaws.com/thing/13424/1025063.jpg,1
Pittsburgh Memories,1984,collage on board,Contemporary Art,30.5,35.0,1.625,collages,Romare Bearden,American,https://cmoa-collection-images.s3.amazonaws.com/thing/159052/1025069.jpg,1
Still Life,c. 1880-1890,oil on canvas,Fine Arts,26.375,15.75,0.0,paintings,Harriet Seymour,British,https://cmoa-collection-images.s3.amazonaws.com/thing/218627/1025070.jpg,1
Grand Jete I,1982,watercolor on paper,Contemporary Art,19.25,14.25,0.0,drawings and watercolors,Bernice Lehman,American,https://cmoa-collection-images.s3.amazonaws.com/thing/90897/1025071.jpg,1
Grand Jete II,1982,watercolor on paper,Contemporary Art,19.25,14.25,0.0,drawings and watercolors,Bernice Lehman,American,https://cmoa-collection-images.s3.amazonaws.com/thing/90898/1025072.jpg,1
Grand Jete III,1982,watercolor on paper,Contemporary Art,19.25,14.25,0.0,drawings and watercolors,Bernice Lehman,American,https://cmoa-collection-images.s3.amazonaws.com/thing/90899/1025073.jpg,1
Untitled,"1968, printed 1980",gelatin silver print,Photography,11.0,14.0,0.0,photographs,Larry Clark,American,https://cmoa-collection-images.s3.amazonaws.com/thing/206422/1025074.jpg,1
Dead 1970,"1968, printed 1980",gelatin silver print,Photography,11.0,14.0,0.0,photographs,Larry Clark,American,https://cmoa-collection-images.s3.amazonaws.com/thing/114133/1025075.jpg,1
Accidental Gunshot Wound,"1971, printed 1980",gelatin silver print,Photography,14.0,11.0,0.0,photographs,Larry Clark,American,https://cmoa-collection-images.s3.amazonaws.com/thing/114103/1025076.jpg,1
Untitled,"1971, printed 1980",gelatin silver print,Photography,14.0,10.875,0.0,photographs,Larry Clark,American,https://cmoa-collection-images.s3.amazonaws.com/thing/103240/1025077_cropped_detail.jpg,1
Untitled,"1971, printed 1980",gelatin silver print,Photography,10.813,13.875,0.0,photographs,Larry Clark,American,https://cmoa-collection-images.s3.amazonaws.com/thing/103239/1025078_cropped_detail.jpg,1
Untitled,"1971, printed 1980",gelatin silver print,Photography,13.875,11.0,0.0,photographs,Larry Clark,American,https://cmoa-collection-images.s3.amazonaws.com/thing/114121/1025079.jpg,1
Untitled,"1971, printed 1980",gelatin silver print,Photography,13.875,11.0,0.0,photographs,Larry Clark,American,https://cmoa-collection-images.s3.amazonaws.com/thing/102576/1025080_duplicate_cropped.jpg,1
Untitled,"1971, printed 1980",gelatin silver print,Photography,11.0,14.0,0.0,photographs,Larry Clark,American,https://cmoa-collection-images.s3.amazonaws.com/thing/114126/1025081.jpg,1
Untitled,"1971, printed 1980",gelatin silver print,Photography,11.0,14.0,0.0,photographs,Larry Clark,American,https://cmoa-collection-images.s3.amazonaws.com/thing/114116/1025082.jpg,1
Everytime I See You Punk You're Gonna Get the Same,"1971, printed 1980",gelatin silver print,Photography,14.0,11.0,0.0,photographs,Larry Clark,American,https://cmoa-collection-images.s3.amazonaws.com/thing/114125/1025083.jpg,1
Untitled,"1963, printed 1980",gelatin silver print,Photography,14.0,11.0,0.0,photographs,Larry Clark,American,https://cmoa-collection-images.s3.amazonaws.com/thing/114114/1025084.jpg,1
Untitled,"1971, printed 1980",gelatin silver print,Photography,11.0,14.0,0.0,photographs,Larry Clark,American,https://cmoa-collection-images.s3.amazonaws.com/thing/114128/1025085.jpg,1
Untitled,"1963, printed 1980",gelatin silver print,Photography,14.0,11.0,0.0,photographs,Larry Clark,American,https://cmoa-collection-images.s3.amazonaws.com/thing/114109/1025086.jpg,1
Untitled,"1963, printed 1980",gelatin silver print,Photography,14.0,11.0,0.0,photographs,Larry Clark,American,https://cmoa-collection-images.s3.amazonaws.com/thing/114123/1025087.jpg,1
Untitled,"1963, printed 1980",gelatin silver print,Photography,14.0,11.0,0.0,photographs,Larry Clark,American,https://cmoa-collection-images.s3.amazonaws.com/thing/114117/1025088.jpg,1
Untitled,"1963, printed 1980",gelatin silver print,Photography,11.0,14.0,0.0,photographs,Larry Clark,American,https://cmoa-collection-images.s3.amazonaws.com/thing/114118/1025089.jpg,1
Untitled,"1963, printed 1980",gelatin silver print,Photography,11.0,14.0,0.0,photographs,Larry Clark,American,https://cmoa-collection-images.s3.amazonaws.com/thing/114127/1025090.jpg,1
Untitled,"1963, printed 1980",gelatin silver print,Photography,14.0,11.0,0.0,photographs,Larry Clark,American,https://cmoa-collection-images.s3.amazonaws.com/thing/114115/1025091.jpg,1
Untitled,"1963, printed 1980",gelatin silver print,Photography,13.875,11.0,0.0,photographs,Larry Clark,American,https://cmoa-collection-images.s3.amazonaws.com/thing/206423/1025092.jpg,1
Untitled,"1968, printed 1980",gelatin silver print,Photography,10.875,14.0,0.0,photographs,Larry Clark,American,https://cmoa-collection-images.s3.amazonaws.com/thing/206424/1025093.jpg,1
Wicked Witch,1981,silkscreen and diamond dust on paper,Contemporary Art,40.75,40.75,1.5,prints,Andy Warhol,American,https://cmoa-collection-images.s3.amazonaws.com/thing/115376/1025095.jpg,1
Uncle Sam,1981,silkscreen and diamond dust on paper,Contemporary Art,40.875,40.875,1.5,prints,Andy Warhol,American,https://cmoa-collection-images.s3.amazonaws.com/thing/114214/1025097.jpg,1
Fairy Flowers,1950,oil on canvas,Contemporary Art,21.375,26.0,2.375,paintings,Marie Laurencin,French,https://cmoa-collection-images.s3.amazonaws.com/thing/25158/1025099.jpg,1
"(Pittsburgh: Aerial View, Downtown)",1956,gelatin silver print,Photography,13.25,10.5,0.0,photographs,Margaret Bourke-White,American,https://cmoa-collection-images.s3.amazonaws.com/thing/96941/1025103.jpg,1
"(Pittsburgh: Aerial View, Downtown)",1956,gelatin silver print,Photography,10.5,13.375,0.0,photographs,Margaret Bourke-White,American,https://cmoa-collection-images.s3.amazonaws.com/thing/96938/1025104.jpg,1
Untitled,1977,gelatin silver print,Photography,6.875,4.812,0.0,photographs,Jane Wenger,American,https://cmoa-collection-images.s3.amazonaws.com/thing/107529/1025105.jpg,1
"(Pittsburgh: Aerial View, Downtown)",1956,gelatin silver print,Photography,10.5,13.25,0.0,photographs,Margaret Bourke-White,American,https://cmoa-collection-images.s3.amazonaws.com/thing/96939/1025106.jpg,1
Untitled,1970,gelatin silver print,Photography,6.875,8.938,0.0,photographs,Aaron Siskind,American,https://cmoa-collection-images.s3.amazonaws.com/thing/107530/1025107.jpg,1
"(Pittsburgh: Aerial View, Downtown)",1956,gelatin silver print,Photography,13.625,10.375,0.0,photographs,Margaret Bourke-White,American,https://cmoa-collection-images.s3.amazonaws.com/thing/96940/1025108.jpg,1
Cow Borders,1973,chromogenic print,Photography,11.375,9.75,0.0,photographs,Larry McPherson,American,https://cmoa-collection-images.s3.amazonaws.com/thing/107528/1025109.jpg,1
(Pittsburgh: Aerial View),1956,gelatin silver print,Photography,13.5,10.25,0.0,photographs,Margaret Bourke-White,American,https://cmoa-collection-images.s3.amazonaws.com/thing/96935/1025110.jpg,1
(Pittsburgh: Aerial View),1956,gelatin silver print,Photography,13.25,10.25,0.0,photographs,Margaret Bourke-White,American,https://cmoa-collection-images.s3.amazonaws.com/thing/96936/1025111.jpg,1
(Pittsburgh: Aerial View of Oakland),1956,gelatin silver print,Photography,13.5,10.5,0.0,photographs,Margaret Bourke-White,American,https://cmoa-collection-images.s3.amazonaws.com/thing/96942/1025112.jpg,1
(Pittsburgh: Aerial View of City from Oakland),1956,gelatin silver print,Photography,13.5,10.25,0.0,photographs,Margaret Bourke-White,American,https://cmoa-collection-images.s3.amazonaws.com/thing/98430/1025114.jpg,1
(Pittsburgh: Aerial View),1956,gelatin silver print,Photography,13.25,10.25,0.0,photographs,Margaret Bourke-White,American,https://cmoa-collection-images.s3.amazonaws.com/thing/96937/1025115.jpg,1
(Pittsburgh: Aerial View of the Point),1956,gelatin silver print,Photography,13.375,10.375,0.0,photographs,Margaret Bourke-White,American,https://cmoa-collection-images.s3.amazonaws.com/thing/96945/1025116.jpg,1
(Portrait of John Kane Playing Tin Whistle),,gelatin silver print,Photography,6.5,8.5,0.0,photographs,unknown American,American,https://cmoa-collection-images.s3.amazonaws.com/thing/96926/1025117.jpg,1
(Pittsburgh: Aerial View of the Point),1956,gelatin silver print,Photography,13.25,10.375,0.0,photographs,Margaret Bourke-White,American,https://cmoa-collection-images.s3.amazonaws.com/thing/96944/1025118.jpg,1
(Pittsburgh: Aerial View of the Mills and River),1955,gelatin silver print,Photography,11.0,13.875,0.0,photographs,Margaret Bourke-White,American,https://cmoa-collection-images.s3.amazonaws.com/thing/96943/1025119.jpg,1
"(Pittsburgh: Downtown Pittsburgh at Night, the Point)",1956,gelatin silver print,Photography,13.25,9.125,0.0,photographs,Margaret Bourke-White,American,https://cmoa-collection-images.s3.amazonaws.com/thing/96947/1025121.jpg,1
(Pittsburgh: Train on Cliff),1956,gelatin silver print,Photography,14.0,11.25,0.0,photographs,Margaret Bourke-White,American,https://cmoa-collection-images.s3.amazonaws.com/thing/96950/1025123.jpg,1
"National Tube, U.S. Steel, 1944",1944,gelatin silver print,Photography,14.0,11.125,0.0,photographs,Andreas Feininger,French,https://cmoa-collection-images.s3.amazonaws.com/thing/118878/1025124.jpg,1
(Pittsburgh: River Scene),no date,gelatin silver print,Photography,14.0,11.0,0.0,photographs,Andreas Feininger,French,https://cmoa-collection-images.s3.amazonaws.com/thing/118879/1025125.jpg,1
(Houses and Stream),c. 1900-1930,gelatin silver print,Photography,13.0,10.375,0.0,photographs,Hew Charles Torrance,American,https://cmoa-collection-images.s3.amazonaws.com/thing/9755/1025126.jpg,1
(Snow Scene with House),c. 1900-1930,gelatin silver print,Photography,16.0,14.25,0.0,photographs,Hew Charles Torrance,American,https://cmoa-collection-images.s3.amazonaws.com/thing/9753/1025127.jpg,1
(Gravestones and House Scene),1921,gelatin silver print,Photography,12.0,14.5,0.0,photographs,Hew Charles Torrance,American,https://cmoa-collection-images.s3.amazonaws.com/thing/96932/1025128.jpg,1
The Little Inquisitor,,gelatin silver print,Photography,12.5,16.75,0.0,photographs,Hew Charles Torrance,American,https://cmoa-collection-images.s3.amazonaws.com/thing/96949/1025129.jpg,1
(Portrait of John Kane),,gelatin silver print,Photography,10.0,6.75,0.0,photographs,unknown American,American,https://cmoa-collection-images.s3.amazonaws.com/thing/96927/1025130.jpg,1
Pittsburgh at Night,1926,oil on canvas,Fine Arts,36.25,34.25,2.5,paintings,Aaron Henry Gorson,American,https://cmoa-collection-images.s3.amazonaws.com/thing/15776/1025131.jpg,1
"Charles J. Taylor, Professor of Art, Carnegie Institute of Technology, Pittsburgh, Pennsylvania.",1919,gelatin silver print,Photography,13.875,18.0,0.0,photographs,Hew Charles Torrance,American,https://cmoa-collection-images.s3.amazonaws.com/thing/9924/1025132.jpg,1
The Black Cloak,c. 1918,gelatin silver print,Photography,12.0,16.5,0.0,photographs,Hew Charles Torrance,American,https://cmoa-collection-images.s3.amazonaws.com/thing/9831/1025133.jpg,1
The Grey Cloak,,gelatin silver print,Photography,10.25,15.5,0.0,photographs,Hew Charles Torrance,American,https://cmoa-collection-images.s3.amazonaws.com/thing/96933/1025135.jpg,1
Waiting,1918,gelatin silver print,Photography,13.5,17.25,0.0,photographs,Hew Charles Torrance,American,https://cmoa-collection-images.s3.amazonaws.com/thing/96934/1025136.jpg,1
Maternity,c. 1900-1930,gelatin silver print,Photography,13.0,18.25,0.0,photographs,Hew Charles Torrance,American,https://cmoa-collection-images.s3.amazonaws.com/thing/9757/1025137.jpg,1
The Railroad Cut,1919,gelatin silver print,Photography,16.125,11.5,0.0,photographs,Hew Charles Torrance,American,https://cmoa-collection-images.s3.amazonaws.com/thing/9754/1025138.jpg,1
The Sentinel,1929,gelatin silver print,Photography,18.125,14.125,0.0,photographs,Hew Charles Torrance,American,https://cmoa-collection-images.s3.amazonaws.com/thing/9748/1025139.jpg,1
Group of Pittsburgh Buildings,1917,gelatin silver print,Photography,14.75,12.0,0.0,photographs,Hew Charles Torrance,American,https://cmoa-collection-images.s3.amazonaws.com/thing/11272/1025141.jpg,1
Nine Till Five,1929,gelatin silver print,Photography,14.5,18.25,0.0,photographs,Hew Charles Torrance,American,https://cmoa-collection-images.s3.amazonaws.com/thing/9752/1025142.jpg,1
Pittsburgh,1922,gelatin silver print,Photography,18.25,14.0,0.0,photographs,Hew Charles Torrance,American,https://cmoa-collection-images.s3.amazonaws.com/thing/9971/1025143.jpg,1
(Portrait of John Kane at His Easel),,gelatin silver print,Photography,8.5,6.5,0.0,photographs,unknown American,American,https://cmoa-collection-images.s3.amazonaws.com/thing/96925/1025144.jpg,1
Yellow into Blue Color,1947,oil on canvas,Contemporary Art,20.75,17.0,2.0,paintings,Paul Burlin,American,https://cmoa-collection-images.s3.amazonaws.com/thing/48621/1025145.jpg,1
(Pittsburgh: Mill Scene),c. 1900-1930,gelatin silver print,Photography,12.875,9.875,0.0,photographs,Hew Charles Torrance,American,https://cmoa-collection-images.s3.amazonaws.com/thing/9829/1025146.jpg,1
(Pittsburgh: Mill Scene),1919,gelatin silver print,Photography,14.75,12.0,0.0,photographs,Hew Charles Torrance,American,https://cmoa-collection-images.s3.amazonaws.com/thing/9946/1025147.jpg,1
The Valley of Industry,1918,gelatin silver print,Photography,15.0,12.0,0.0,photographs,Hew Charles Torrance,American,https://cmoa-collection-images.s3.amazonaws.com/thing/9756/1025148.jpg,1
(Portrait of John Kane at His Easel),,gelatin silver print,Photography,10.0,8.0,0.0,photographs,unknown American,American,https://cmoa-collection-images.s3.amazonaws.com/thing/96928/1025149.jpg,1
Double Portrait of the Artist's Parents,1943,oil on Masonite,Fine Arts,18.0,25.375,0.125,paintings,Philip Pearlstein,American,https://cmoa-collection-images.s3.amazonaws.com/thing/146352/1025150.jpg,1
(Portrait of John Kane with Trunk Filled with Paintings),,gelatin silver print,Photography,8.5,6.5,0.0,photographs,unknown American,American,https://cmoa-collection-images.s3.amazonaws.com/thing/96929/1025151.jpg,1
Head of a Woman,c. 1890-1900,oil on canvas,Fine Arts,22.5,26.0,2.375,paintings,Eugène Carrière,French,https://cmoa-collection-images.s3.amazonaws.com/thing/37473/1025152.jpg,1
(Portrait of John Kane Reading a Newspaper),,gelatin silver print,Photography,7.125,10.0,0.0,photographs,unknown American,American,https://cmoa-collection-images.s3.amazonaws.com/thing/96930/1025153.jpg,1
G. David Thompson,1933,oil on canvas,Fine Arts,58.0,47.0,0.0,paintings,Malcolm Parcell,American,https://cmoa-collection-images.s3.amazonaws.com/thing/136334/1025154.jpg,1
(Portrait of John Kane and Wife at Home),,gelatin silver print,Photography,9.25,8.0,0.0,photographs,unknown American,American,https://cmoa-collection-images.s3.amazonaws.com/thing/96931/1025175.jpg,1
Manuscript Page,20th century,"watercolor, ink, and gilding on paper",Decorative Arts and Design,6.75,10.875,0.5,paintings,unknown Persian,Persian,https://cmoa-collection-images.s3.amazonaws.com/thing/4285/CMA-84-78-1.jpg,1
Box,c. 1945,wood and mother-of-pearl inlay,Decorative Arts and Design,5.875,1.75,3.875,Wood,Mohammed Aly El Khayatt,Syrian,https://cmoa-collection-images.s3.amazonaws.com/thing/4287/CMA-84-78-3.jpg,1
